798,Subaru,Tribeca,1FTEW1C89FF943258,2014-08-20,f,501
799,Chevrolet,Impala,WBAEH73435C431991,2014-08-20,f,169
800,Ford,Courier,3N1BC1CPXCK450334,2014-08-20,f,213
801,Bentley,Arnage,SAJWA4FC6EM133783,2014-08-20,t,198
802,Lexus,LS,WUAGNAFG9BN037910,2014-08-20,t,192
803,Suzuki,Daewoo Lacetti,3GYVKLEF3AG291308,2014-08-20,f,381
804,Chevrolet,Lumina,WAUAC48HX4K352409,2014-08-20,f,350
806,Cadillac,Seville,1FAHP3FN6AW037352,2014-08-20,t,508
807,Dodge,Charger,1N6AA0EK8FN278049,2014-08-20,t,328
808,Volvo,S90,JH4CL96874C953751,2014-08-20,t,109
809,Lotus,Esprit,3VW517AT3EM519470,2014-08-20,f,82
810,Volkswagen,CC,JN1AZ4EH4EM605223,2014-08-20,f,82
811,Nissan,Pathfinder,5J8TB4H79GL407146,2014-08-20,t,52
812,BMW,X6 M,WUARU78E07N873347,2014-08-20,f,446
813,Toyota,Camry,1G4GE5ED5BF724190,2014-08-20,t,251
814,Honda,Accord,JN8AZ2NC6C9369250,2014-08-20,t,244
815,GMC,Yukon XL 1500,W04GZ5GV6B1582230,2014-08-20,t,138
816,Oldsmobile,Intrigue,WVGAV7AX2CW773124,2014-08-20,t,17
817,Honda,Accord,WAUTFAFH1CN996380,2014-08-20,t,24
818,Mitsubishi,Montero Sport,5GADV33177D490854,2014-08-20,t,174
819,BMW,M6,JM1CW2BL0E0866710,2014-08-20,t,343
820,Mercury,Mountaineer,WBASN2C5XDC763609,2014-08-20,f,90
821,Chrysler,Grand Voyager,2T1BU4EE0CC225456,2014-08-20,f,325
822,Mercury,Grand Marquis,1G6DA1E33E0506407,2014-08-20,t,388
823,Infiniti,Q,WVGAV3AX0DW791521,2014-08-20,t,216
824,GMC,Suburban 1500,WBAVC53567F463055,2014-08-20,t,273
825,Audi,A6,1G6YV34A645867262,2014-08-20,t,195
826,Ford,Explorer Sport,WAUAG78E96A722642,2014-08-20,f,205
827,Porsche,Cayman,WA1CGAFE9CD163870,2014-08-20,f,441
828,Chevrolet,Corvette,SAJWA4EC5CM008174,2014-08-20,t,448
829,Buick,LeSabre,WA1WKBFP9BA871605,2014-08-20,t,545
830,Spyker,C8 Spyder Wide Body,WA1CV94L29D914614,2014-08-20,t,73
831,Pontiac,Vibe,1G4GA5EC0AF872426,2014-08-20,t,236
832,Ford,E350,SAJWA4HA2EM250594,2014-08-20,t,80
833,Lotus,Exige,WBAUN935X9V442053,2014-08-20,f,104
834,Dodge,Caravan,WAUEFBFL9EN724357,2014-08-20,t,368
835,Oldsmobile,98,1G6AT5SXXE0817974,2014-08-20,t,323
836,Pontiac,6000,1G6KF57995U976418,2014-08-20,f,364
837,Mercedes-Benz,300CE,WAUBFAFL0FN839511,2014-08-20,t,55
838,Chrysler,300,WBAEN33472E712371,2014-08-20,f,363
839,Ford,F250,1GT010CG4CF475092,2014-08-20,f,453
840,Lexus,CT,WAUKFBFL4BA157142,2014-08-20,t,542
841,Chevrolet,Impala,WBAEN33472E377984,2014-08-20,t,488
842,Chrysler,PT Cruiser,5UXFG8C59BL253913,2014-08-20,t,308
843,Nissan,Murano,5J8TB1H53CA615848,2014-08-20,t,443
844,Acura,RL,WBAKE3C58DE798885,2014-08-20,t,308
845,GMC,Envoy,KNAFX6A87E5982789,2014-08-20,t,99
846,Studebaker,Avanti,1G6AE5S38D0936760,2014-08-20,f,286
847,Mitsubishi,Lancer,5FRYD4H61FB903726,2014-08-20,f,278
848,Chevrolet,S10,WAUAFAFL8AA874132,2014-08-20,t,221
849,Porsche,911,WAUNF78P98A365973,2014-08-20,t,45
850,Nissan,Sentra,JH4CL959X5C205023,2014-08-20,f,381
851,Acura,NSX,WA1AY94L49D501236,2014-08-20,f,503
852,Ford,Expedition EL,JH4KA966X1C277887,2014-08-20,t,274
853,Subaru,Forester,KM8NU4CC2BU464227,2014-08-20,t,471
854,Audi,TT,WBAPK73529A492673,2014-08-20,f,215
855,Pontiac,Fiero,1C4RDJDG6CC531246,2014-08-20,f,4
856,Mitsubishi,Pajero,1FTSS3EL1AD474635,2014-08-20,f,358
857,Isuzu,Rodeo,JTDKDTB37C1941093,2014-08-20,f,457
858,Toyota,Tundra,3C3CFFAR0FT491696,2014-08-20,f,312
859,Volvo,S40,2G4WF521941320628,2014-08-20,f,336
860,Toyota,Celica,WA1CV74L87D873228,2014-08-20,t,470
861,Audi,V8,1FADP5BUXDL823507,2014-08-20,f,506
862,Isuzu,Oasis,5GALRBED5AJ600018,2014-08-20,t,237
863,Subaru,Alcyone SVX,1B3AZ6EZ6AV590005,2014-08-20,f,446
864,Mercury,Topaz,1N4AB7AP9EN725857,2014-08-20,f,222
865,Scion,FR-S,1GD120EG8BF197872,2014-08-20,t,416
866,Chevrolet,Suburban 1500,SCBCR73W77C484465,2014-08-20,t,303
867,Chrysler,Sebring,WA1BY94L18D363867,2014-08-20,t,108
868,Toyota,Sequoia,1G6DH5E52D0932818,2014-08-20,t,340
869,GMC,Sonoma,1FTWX3D5XAE688152,2014-08-20,t,25
870,Toyota,Supra,1N6AA0CC9AN468186,2014-08-20,f,389
871,GMC,Yukon XL 1500,4A4AP3AU2DE205730,2014-08-20,f,288
872,Audi,Cabriolet,2HKRM3H36EH782102,2014-08-20,t,541
873,Honda,Odyssey,2C3CA7CW7AH362847,2014-08-20,f,472
874,Maybach,62,SAJWA4FBXEL347365,2014-08-20,f,280
875,Chevrolet,Prizm,2HNYD28578H594820,2014-08-20,f,450
876,Lincoln,Navigator,1D7RE3BK6BS757975,2014-08-20,t,38
877,Dodge,Ram 1500 Club,1FTSW3B50AE036631,2014-08-20,f,525
878,Porsche,911,1G4PR5SK7F4180543,2014-08-20,t,92
879,Acura,RL,WAUKFAFL7CN798869,2014-08-20,t,289
880,Buick,Terraza,KNAFU5A27D5769130,2014-08-20,t,281
881,Suzuki,Verona,55SWF4JB8FU231317,2014-08-20,t,476
882,Morgan,Aero 8,WBAFA53591L436953,2014-08-20,t,378
883,Mazda,Tribute,WAUVT64B53N735816,2014-08-20,t,266
884,Ford,Escort,3D4PG7FG8BT337497,2014-08-20,f,33
885,Ram,1500,1FTSW3B53AE850045,2014-08-20,t,86
886,Porsche,Cayman,WAU3GAFC5DN647368,2014-08-20,t,345
887,Ford,Focus,WAUHFAFL9FN391490,2014-08-20,f,318
888,Oldsmobile,Achieva,1C4RDJDG4CC325407,2014-08-20,t,149
889,Acura,Legend,VNKJTUD3XFA015221,2014-08-20,f,311
890,Plymouth,Roadrunner,1GKS1HE09CR649989,2014-08-20,t,102
891,Kia,Carens,1GD021EG6FZ507250,2014-08-20,f,284
892,Suzuki,Daewoo Lacetti,NM0KS9BN8BT585084,2014-08-20,t,423
893,Honda,Odyssey,1GYFK16269R102554,2014-08-20,f,67
894,Chevrolet,Vega,3N1AB6AP7CL294472,2014-08-20,f,459
895,Scion,tC,SCBLC37F65C827042,2014-08-20,f,349
896,Dodge,Ram 3500 Club,WAUXL68E64A120195,2014-08-20,t,28
897,Lincoln,Navigator L,3C3CFFBR9FT299062,2014-08-20,f,244
898,Kia,Sorento,WA1VFBFL1DA973352,2014-08-20,f,287
899,Dodge,Ram Van 1500,WP0AB2A80CS032115,2014-08-20,f,390
900,Nissan,Quest,WBAEJ13451A816041,2014-08-20,t,318
901,Pontiac,LeMans,JM1GJ1T69F1989503,2014-08-20,f,87
902,Chrysler,LeBaron,1N6AA0CC4DN602560,2014-08-20,t,541
903,Ford,Econoline E250,5N1AN0NU8EN505405,2014-08-20,f,268
904,Toyota,4Runner,WAUAH78E37A693718,2014-08-20,f,531
905,Jeep,Compass,WBAGL63424D224566,2014-08-20,t,233
906,Infiniti,G,WAULFAFH5AN175019,2014-08-20,f,530
907,Pontiac,Sunbird,WBA6A0C50ED307700,2014-08-20,t,461
908,Suzuki,Swift,1FMEU7DE8AU702515,2014-08-20,t,470
909,Oldsmobile,Bravada,YV4902DZ2D2832829,2014-08-20,f,149
910,Volkswagen,Golf,WAUHF78P08A075411,2014-08-20,f,79
911,Mercury,Sable,1G6DP1E31C0427250,2014-08-20,t,300
912,Ford,ZX2,SCBLE47K99C917630,2014-08-20,t,62
913,Saturn,S-Series,WBANA535X4B560087,2014-08-20,f,374
914,Volkswagen,Touareg 2,2FMDK4JC0AB643713,2014-08-20,t,75
915,Oldsmobile,Intrigue,JN8AF5MR7BT459685,2014-08-20,f,300
916,Mercury,Capri,WAUJT64B34N228039,2014-08-20,f,299
917,Lexus,GS,WBA3V5C52F5661346,2014-08-20,t,463
918,Subaru,Leone,1GYFK43888R509297,2014-08-20,f,321
919,Infiniti,QX56,1GD312CG5CF225428,2014-08-20,f,537
920,Mercedes-Benz,SL-Class,1G4GB5EG8AF588896,2014-08-20,t,248
921,Chevrolet,Express 2500,WUAUUAFG8F7942848,2014-08-20,t,428
922,Cadillac,STS,WAUDFAFC3FN348505,2014-08-20,t,535
923,Pontiac,Firefly,2C3CCABG5DH770317,2014-08-20,t,422
924,Chrysler,Cirrus,5GAKVBED6CJ266964,2014-08-20,t,275
925,Lotus,Exige,WAUKH94F47N296137,2014-08-20,t,357
926,GMC,Sierra 1500,WBSBR93424P000461,2014-08-20,f,545
927,Fiat,500,WBALX5C58CC175349,2014-08-20,t,296
928,Ford,F-Series,WAUKG58E25A406992,2014-08-20,f,4
929,Cadillac,Escalade,WA1CYAFE3AD113881,2014-08-20,t,99
930,Mitsubishi,Montero Sport,1G4HD5EM4AU048882,2014-08-20,t,174
931,Saturn,VUE,1N6BF0KX0FN142889,2014-08-20,t,244
932,Ford,Expedition,1GD422CG6EF845466,2014-08-20,f,113
933,Subaru,Alcyone SVX,JTHBB1BA9A2781765,2014-08-20,t,517
934,Mazda,Miata MX-5,SAJWA4GB6FL720661,2014-08-20,f,6
935,Mazda,Mazda3,WBAFV3C5XED630769,2014-08-20,t,146
936,Honda,S2000,WBALW7C53CC567637,2014-08-20,t,397
937,Mazda,MPV,WA1WYAFE6AD577244,2014-08-20,f,355
938,BMW,3 Series,5LMJJ3H5XBE419068,2014-08-20,t,358
939,Acura,Integra,3N1AB7AP8FL302055,2014-08-20,f,118
940,Mazda,929,5GADS13S372284965,2014-08-20,f,270
941,Hyundai,Santa Fe,3D4PH6FV3AT365339,2014-08-20,t,431
942,Porsche,911,1GYUKKEF0AR753765,2014-08-20,t,406
943,Toyota,Paseo,JH4KB2F54AC411515,2014-08-20,f,177
944,Mercury,Mystique,WAUYGAFC0DN437458,2014-08-20,t,108
945,Chevrolet,Impala,1G4GB5EG5AF617867,2014-08-20,t,434
946,Chevrolet,Silverado 3500,5GAKRCKD3EJ692743,2014-08-20,f,278
947,Nissan,Armada,3N1AB7APXFL238066,2014-08-20,t,131
948,Dodge,Ram 3500 Club,WAUVFAFR8AA550474,2014-08-20,f,375
949,Maserati,GranTurismo,1C3ADEBZ0DV077059,2014-08-20,t,185
950,Chevrolet,Impala,3N6CM0KN9DK946054,2014-08-20,t,114
951,Ford,Probe,3C6LD5AT1CG893942,2014-08-20,t,47
952,Toyota,Celica,WBAKB0C57AC576577,2014-08-20,f,67
953,Maybach,62,WBANE53506C971242,2014-08-20,f,198
954,Ford,Freestar,JH4CU4F49AC963139,2014-08-20,t,62
955,Toyota,Matrix,JA4AP3AU4BZ576198,2014-08-20,f,521
956,Ford,LTD,WVWED7AJ3AW972359,2014-08-20,t,35
957,Subaru,Impreza WRX,2G4WB52K911542506,2014-08-20,f,116
958,Porsche,911,5N1AR2MM2FC866725,2014-08-20,t,210
959,Dodge,Neon,3C3CFFER1FT969120,2014-08-20,f,125
960,Maserati,Spyder,JTHSE5BC7F5531446,2014-08-20,t,116
961,BMW,750,WAUDH68D01A528599,2014-08-20,t,474
962,GMC,Savana,19UUA56632A192388,2014-08-20,t,453
963,Toyota,Highlander,5XYKT3A15CG126412,2014-08-20,f,135
964,Honda,Odyssey,JN8BS1MWXDM663201,2014-08-20,f,174
965,Volvo,S60,JH4CU2F61AC563906,2014-08-20,t,461
966,Chrysler,PT Cruiser,1G6DM577680141031,2014-08-20,f,126
967,Infiniti,I,2G4WC552571422820,2014-08-20,f,525
968,Dodge,Stealth,4T3BK3BB8FU501144,2014-08-20,f,49
969,Hyundai,Sonata,WA1C8AFP5EA665469,2014-08-20,f,380
970,Bentley,Continental GTC,5XYKT3A14DG722435,2014-08-20,t,155
971,Volkswagen,Cabriolet,JH4CU2E61AC114677,2014-08-20,f,160
972,Ford,Windstar,1YVHZ8BH3D5942248,2014-08-20,f,210
973,Porsche,928,SCFFBCBD5BG425327,2014-08-20,f,222
974,Toyota,Camry,2T1KU4EE5DC125676,2014-08-20,t,368
975,Toyota,Matrix,JM1NC2PF4E0857447,2014-08-20,f,29
976,Honda,Odyssey,WDDGF4HB2EA889109,2014-08-20,f,45
977,Bentley,Continental GT,JN1CV6EK4DM502216,2014-08-20,f,444
978,Audi,Cabriolet,5NPEB4AC6DH481882,2014-08-20,t,427
979,Geo,Metro,WBA1J7C54FV117865,2014-08-20,t,142
980,Mazda,B-Series Plus,WBAPN73549A500358,2014-08-20,f,539
981,BMW,5 Series,JN1CV6AR7FM186381,2014-08-20,t,162
982,BMW,525,JH4KC1F94FC422547,2014-08-20,t,436
983,Toyota,Land Cruiser,2G4GK5EXXE9695284,2014-08-20,f,79
984,Dodge,Ram 2500 Club,JH4KC1F55FC749066,2014-08-20,f,384
985,Jaguar,X-Type,1N6AA0CC8BN102849,2014-08-20,f,357
986,Ford,Econoline E150,1G6KD57947U045818,2014-08-20,t,22
987,Kia,Rio,1GD21ZCG7DZ980035,2014-08-20,f,197
988,Mazda,Mazda5,WAUHF98P99A622642,2014-08-20,t,64
989,Buick,Skyhawk,1GYFC36219R088104,2014-08-20,f,14
990,Chevrolet,Corvette,WAUR4AFD6CN053172,2014-08-20,t,514
991,Dodge,Shadow,3D4PH6FV6AT294962,2014-08-20,f,335
992,Acura,NSX,WBSBL93496P936002,2014-08-20,f,247
993,Buick,Roadmaster,1D7RB1GP1AS245752,2014-08-20,t,247
994,Honda,Ridgeline,YV4940BZ3E1805013,2014-08-20,f,405
995,Nissan,GT-R,4JGDA2EBXEA240495,2014-08-20,f,110
996,Chevrolet,Colorado,5N1AN0NU0FN571951,2014-08-20,t,474
997,GMC,Sierra,WVWAW7AH8BV788449,2014-08-20,t,170
998,Jeep,Patriot,WBXPC934X8W836113,2014-08-20,f,71
999,Dodge,Ram Van B250,2G4WF521541078159,2014-08-20,f,146
1000,Pontiac,Montana,3VW517AT8EM116536,2014-08-20,f,31
1001,Subaru,Loyale,4USBU33526L065021,2014-08-20,t,154
1002,Aston Martin,Virage,2T3BFREVXEW423350,2014-08-20,t,92
1003,Cadillac,SRX,WAUML64B12N591353,2014-08-20,t,31
1004,Kia,Carens,WVGEF9BP0ED046121,2014-08-20,t,353
1005,Kia,Sorento,SCBBP9ZA0CC005595,2014-08-20,t,545
1006,Audi,Cabriolet,WDCYC3HF4AX002695,2014-08-20,t,323
1007,Nissan,Titan,WP0CB2A82FK711364,2014-08-20,f,73
1008,Dodge,Intrepid,WAU3FAFR0BA422142,2014-08-20,f,264
1009,Ford,Explorer Sport Trac,WUAUUAFG8EN660848,2014-08-20,t,362
1010,Chrysler,300M,KL4CJBSBXEB207957,2014-08-20,t,239
1011,Chrysler,Crossfire,SCFFDABM7DG970947,2014-08-20,t,544
1012,Buick,Regal,1GYUKFEJ6AR648207,2014-08-20,t,285
1013,Dodge,Ram,1G6AM5S38D0338090,2014-08-20,t,19
1014,Jeep,Grand Cherokee,1C3BC8EGXBN926663,2014-08-20,t,491
1015,Chevrolet,Corvette,5N3ZA0NC7AN387595,2014-08-20,t,36
1016,Chevrolet,Avalanche 2500,WA1EY94L88D891063,2014-08-20,f,8
1017,Lincoln,Town Car,1G4GC5GR2CF680486,2014-08-20,t,57
1018,Pontiac,6000,JM1NC2MF9D0786491,2014-08-20,t,54
1019,Bentley,Mulsanne,WAUEF78E58A174534,2014-08-20,f,59
1020,Kia,Rio5,5N1AA0NE1EN773331,2014-08-20,t,405
1021,Ford,F250,JM1NC2PF4E0522365,2014-08-20,f,499
1022,BMW,M3,WBAPM7C57AA867343,2014-08-20,f,167
1023,Dodge,Caravan,2T1BURHEXEC563748,2014-08-20,t,166
1024,GMC,Yukon,1G6D25EY3B0952374,2014-08-20,t,166
1025,Audi,A4,WBAEV33494P772644,2014-08-20,f,8
1026,Mazda,MX-3,1GD12XEG8FF333996,2014-08-20,f,299
1027,Plymouth,Grand Voyager,WBA3C1C52DF684471,2014-08-20,t,147
1028,Oldsmobile,88,TRUTX28N811641743,2014-08-20,t,519
1029,Acura,ZDX,1G4GG5G34CF256582,2014-08-20,f,481
1030,Mercury,Grand Marquis,WAUVT68E42A775444,2014-08-20,f,240
1031,Honda,Odyssey,WBA6A0C53ED798652,2014-08-20,t,211
1032,Toyota,Land Cruiser,3N1CN7AP1EL001013,2014-08-20,f,420
1033,Dodge,Ram 2500,1FTFW1E83AK442562,2014-08-20,f,408
1034,Hyundai,Elantra,WAU4FAFL6AA921574,2014-08-20,f,237
1035,Mercedes-Benz,M-Class,WBAYE8C53DD854065,2014-08-20,f,311
1036,Ford,Fiesta,3N1CN7AP0EL570077,2014-08-20,t,114
1037,Maserati,Biturbo,1G6AW5SX7F0589439,2014-08-20,f,90
1038,GMC,Safari,WAUAF78E95A488097,2014-08-20,t,375
1039,Acura,MDX,JTEBU5JR1F5791914,2014-08-20,f,532
1040,Chevrolet,Avalanche 1500,1G6DK1E30D0996414,2014-08-20,t,331
1041,Buick,Park Avenue,WVWAA7AJ2BW456387,2014-08-20,t,321
1042,Pontiac,Bonneville,1FMCU4K38BK268794,2014-08-20,t,20
1043,Isuzu,Amigo,5UMCL934X2L191026,2014-08-20,t,360
1044,Pontiac,1000,WBADN53491G184858,2014-08-20,t,415
1045,Toyota,Celica,19UUB3F70FA966709,2014-08-20,f,46
1046,Porsche,Cayenne,KM8NU4CC0CU017834,2014-08-20,t,41
1047,Nissan,Maxima,KNAFK4A61F5924275,2014-08-20,f,460
1048,Plymouth,Voyager,1GD022CG9CZ342699,2014-08-20,f,98
1049,Ford,E250,5N1AA0NC5FN093979,2014-08-20,f,241
1050,Chrysler,Concorde,WBA5B3C52ED646646,2014-08-20,f,402
1051,Cadillac,DeVille,1D7RW7GP1AS672100,2014-08-20,t,428
1052,Mazda,B2000,1HGCR2E34DA629893,2014-08-20,f,70
1053,Dodge,Ram 3500,3GYFNEE35ES947735,2014-08-20,t,437
1054,Chevrolet,Traverse,1N4AL2AP3CC820956,2014-08-20,f,216
1055,Toyota,4Runner,2C4JDGAG1CR588935,2014-08-20,f,362
1056,Nissan,Murano,JH4CU2E69AC503616,2014-08-20,f,135
1057,Mitsubishi,GTO,1N4AL2AP2BN042832,2014-08-20,f,197
1058,Toyota,Sequoia,JHMGE8G35CC964173,2014-08-20,f,149
1059,Saturn,S-Series,3VW517AT4FM528728,2014-08-20,f,209
1060,Mercedes-Benz,E-Class,WA1CFBFP2DA148950,2014-08-20,f,77
1061,Hummer,H1,3VW4A7AT0CM893754,2014-08-20,f,545
1062,GMC,Sierra 1500,WBA3N3C51FK518247,2014-08-20,f,233
1063,Mazda,B-Series,3GYT4LEF6BG814193,2014-08-20,f,271
1064,Audi,Q7,1D4PT2GK0BW076569,2014-08-20,t,9
1065,Isuzu,Space,1J4RG4GKXAC415032,2014-08-20,f,505
1066,GMC,Yukon,WBA3B9C56FP401195,2014-08-20,f,70
1067,Audi,TT,JM1CR2W37A0658934,2014-08-20,t,27
1068,Ford,Thunderbird,1ZVBP8AM2D5607432,2014-08-20,f,508
1069,Acura,RDX,1G4PT5SV1D4287466,2014-08-20,t,396
1070,Subaru,XT,1FTEW1CW1AK124680,2014-08-20,t,233
1071,Ford,Focus,1FMCU4K33BK057731,2014-08-20,t,220
1072,Hyundai,Genesis,JN1CV6EL3FM939393,2014-08-20,f,105
1073,Nissan,Altima,WAUDK78T39A295294,2014-08-20,t,432
1074,Lincoln,Blackwood,5GAKVDKD6DJ853876,2014-08-20,f,67
1075,Chevrolet,Corvette,WBAVC53558F976119,2014-08-20,f,22
1076,Ford,F-250 Super Duty,3C63D3MLXCG423943,2014-08-20,f,512
1077,Kia,Optima,WBAYA8C55FD640161,2014-08-20,t,473
1078,Acura,RL,1GT020CG6EF959135,2014-08-20,t,105
1079,Ford,Aerostar,1G6KF579X1U874930,2014-08-20,f,387
1080,Lotus,Exige,3GYFNDE3XES449489,2014-08-20,f,219
1081,Mitsubishi,Eclipse,1N6AD0CU4FN159328,2014-08-20,f,529
1082,Cadillac,Seville,WAUCH74FX9N256690,2014-08-20,t,34
1083,Kia,Sorento,WAUVT68E84A112218,2014-08-20,f,92
1084,Ford,Expedition,1FTEX1CW1AK936512,2014-08-20,t,497
1085,Dodge,Stealth,WBAYE8C50ED905703,2014-08-20,t,181
1086,Volkswagen,Eos,1D7RV1GP0BS742431,2014-08-20,t,51
1087,Suzuki,Aerio,5FRYD3H82EB853252,2014-08-20,t,365
1088,Nissan,Murano,JH4KB16687C403977,2014-08-20,t,279
1089,Mazda,Mazda6,YV140MEB4F1391024,2014-08-20,t,217
1090,Audi,Cabriolet,WDDEJ9EB4EA092318,2014-08-20,t,231
1091,Porsche,911,1FTEW1C86AK683837,2014-08-20,t,78
1092,BMW,M5,1GYEE637070429226,2014-08-20,t,263
1093,Mazda,Mazdaspeed 3,WA1CGCFE2BD159783,2014-08-20,f,73
1094,Toyota,Avalon,1FTWW3CYXAE937905,2014-08-20,f,370
1095,Toyota,Highlander,2B3CA4CD0AH619406,2014-08-20,f,525
1096,Suzuki,Esteem,WAUVC58E95A504295,2014-08-20,f,201
1097,BMW,3 Series,JN1CV6AP8DM289675,2014-08-20,f,394
1098,Pontiac,Sunfire,1FTEW1CM4DF795465,2014-08-20,t,229
1099,Ford,F350,1HGCR2E76FA059773,2014-08-20,t,432
1100,Mercury,Sable,JTHFE2C22E2244666,2014-08-20,t,167
1101,Dodge,Viper,1G4CW54K024654735,2014-08-20,t,474
1102,Toyota,Camry,1C3CDZAB7CN904753,2014-08-20,t,240
1103,Buick,Skylark,1D7RV1CP3BS658660,2014-08-20,f,330
1104,Toyota,Celica,SCFHDDAJ2CA296810,2014-08-20,t,392
1105,Kia,Sorento,TRUVD38J491547746,2014-08-20,f,217
1106,Audi,A6,JH4DC53865S034591,2014-08-20,t,526
1107,Nissan,Leaf,19UUA56602A535884,2014-08-20,f,340
1108,Chrysler,Town & Country,5UXWX7C53BL559371,2014-08-20,t,124
1109,Pontiac,Solstice,WAUFGBFC0EN157182,2014-08-20,t,253
1110,Suzuki,Samurai,1D7CE2GK8AS992580,2014-08-20,f,138
1111,Honda,Civic,1FMEU7FE8AU481690,2014-08-20,f,194
1112,Ford,E350,SALSF2D44BA646888,2014-08-20,t,343
1113,Subaru,Impreza,WBADX1C56DJ154994,2014-08-20,t,179
1114,Mazda,B-Series,WBSBL93461J514393,2014-08-20,f,227
1115,Mitsubishi,Pajero,5FPYK1F53EB484476,2014-08-20,t,102
1116,Chrysler,Aspen,4T1BD1EB1FU990893,2014-08-20,f,235
1117,Volkswagen,Passat,19UUA65666A325920,2014-08-20,t,394
1118,Buick,Special,3GTU1YEJ5DG420787,2014-08-20,t,420
1119,Dodge,Ram 1500,WAUGGAFC2DN074897,2014-08-20,t,337
1120,Chevrolet,Express 2500,19UUA56643A234777,2014-08-20,f,386
1121,Nissan,Quest,1G6DC8E57C0618032,2014-08-20,f,394
1122,Chevrolet,Camaro,1G6DJ8E32D0165234,2014-08-20,f,365
1123,Dodge,Ramcharger,1B3CC5FB7AN639363,2014-08-20,t,358
1124,Jaguar,XK Series,KMHHT6KD6DU868169,2014-08-20,f,97
1125,Volvo,S60,WAUMF68P76A377185,2014-08-20,t,54
1126,Ford,E150,4T1BK1EB8FU384111,2014-08-20,f,252
1127,Toyota,Camry,WBAWV13517P716302,2014-08-20,f,117
1128,BMW,645,SCBEC9ZA1EC413955,2014-08-20,t,306
1129,Suzuki,Vitara,1YVHZ8BHXA5289929,2014-08-20,f,347
1130,Nissan,Altima,WBAKX6C57BC707044,2014-08-20,t,68
1131,Mitsubishi,Mirage,WA1BY94L97D128177,2014-08-20,f,25
1132,GMC,Sierra 3500,3C4PDCAB5FT111806,2014-08-20,f,196
1133,Hyundai,Equus,JN1CV6FE4AM338633,2014-08-20,f,95
1134,Saab,9-3,1C3CDFCB8ED758688,2014-08-20,t,181
1135,Toyota,Camry,JTJBM7FX3F5945219,2014-08-20,f,230
1136,Chevrolet,Express 3500,5N1AL0MM1DC098481,2014-08-20,f,52
1137,Chevrolet,Tahoe,5GALVCED3AJ192278,2014-08-20,t,517
1138,Toyota,TundraMax,SCFAD01A67G195766,2014-08-20,f,101
1139,Audi,A8,3D73Y4HL2AG513684,2014-08-20,t,496
1140,Toyota,Sienna,KL4CJDSB4FB996099,2014-08-20,t,192
1141,Plymouth,Breeze,WBA4A7C5XFG324794,2014-08-20,t,115
1142,Volvo,S60,YV1612FS6E2151104,2014-08-20,f,53
1143,GMC,3500 Club Coupe,JM1NC2MF7D0882667,2014-08-20,t,334
1144,Chevrolet,Suburban 2500,3GYFK12239G659959,2014-08-20,t,371
1145,Chrysler,New Yorker,WBAKF5C57BE717834,2014-08-20,f,526
1146,Chevrolet,Express 3500,JA32X8HW3AU295745,2014-08-20,t,279
1147,GMC,Savana 1500,SALGS2EF7EA607640,2014-08-20,t,545
1148,Mercedes-Benz,S-Class,1FTMF1E88AK025896,2014-08-20,t,470
1149,Ford,F350,WA1YD54B85N389958,2014-08-20,f,417
1150,Subaru,Impreza,WBAFR9C59DC393400,2014-08-20,t,469
1151,Chrysler,Cirrus,1D7RE3BK9BS758974,2014-08-20,t,452
1152,Cadillac,Eldorado,SALFR2BG2EH152532,2014-08-20,t,352
1153,Toyota,Solara,WBAPN7C58BA031734,2014-08-20,t,299
1154,Toyota,Matrix,JHMFA3F28AS355827,2014-08-20,f,381
1155,Chevrolet,Silverado 1500,4T1BD1FK4FU978350,2014-08-20,f,467
1156,Acura,TL,1FTMF1C89AK533071,2014-08-20,t,544
1157,Volkswagen,Jetta,1FMCU0E79AK395592,2014-08-20,f,503
1158,Hyundai,Veloster,WAUGL78E38A385796,2014-08-20,f,164
1159,Ford,Probe,5N1AN0NU7BC683359,2014-08-20,t,401
1160,Nissan,Sentra,WDDGF4HB6EA583188,2014-08-20,t,13
1161,Mercedes-Benz,R-Class,YV1382MWXA2452800,2014-08-20,t,315
1162,Maybach,62,5N1AZ2MH3FN714492,2014-08-20,f,36
1163,Ford,Mustang,2G61V5S32D9812716,2014-08-20,t,155
1164,Nissan,240SX,WAULC68E65A623385,2014-08-20,t,426
1165,Porsche,Boxster,WAUEH54B91N836768,2014-08-20,t,54
1166,Hyundai,Elantra,JTHBC1KS2B5929387,2014-08-20,t,17
1167,Mazda,B-Series,1G6DJ577580998465,2014-08-20,f,188
1168,Mercury,Villager,WBA4B3C53FD101861,2014-08-20,f,250
1169,Volkswagen,Rabbit,1G6AH1RX2F0734816,2014-08-20,f,158
1170,Dodge,Caravan,1C3CC5FB4AN683758,2014-08-20,f,36
1171,Nissan,Frontier,JA4AS2AW0BU430291,2014-08-20,t,472
1172,Mazda,Navajo,1G6DG5E52C0263032,2014-08-20,f,308
1173,Mitsubishi,Pajero,1N6AA0CJ4EN701668,2014-08-20,t,392
1174,Ford,Tempo,KL4CJESBXEB467700,2014-08-20,f,521
1175,Volkswagen,New Beetle,1N6AA0CC4AN252682,2014-08-20,t,110
1176,Volkswagen,Vanagon,KMHTC6AD7EU799506,2014-08-20,f,102
1177,Oldsmobile,Aurora,5UXWX7C56EL594474,2014-08-20,f,139
